,col1,col2,col3
65,IEA：去年全球能源排放量创新高 煤炭石油是祸首！,来源：财联社财联社3月2日讯（编辑 周子意）周四（3月2日），国际能源署（IEA）的一份报告显示，去年全球与能源相关的二氧化碳排放量创下历史新高。IEA的数据显示，2022年全球能源排放量增长0.9%，达到创纪录的368亿吨。IEA执行干事法提赫·比罗尔周四在一份新闻稿中指出，“我们仍然看到化石燃料的排放量在增加，阻碍了实现全球气候目标的努力。”“化石燃料公司正在创造创纪录的收入，它们需要承担应有的责任。”就在前几周，全球主要化石燃料生产商雪佛龙、埃克森美孚、壳牌、英国石油等公司均公布了创纪录的利润。英国石油甚至还削减了此前设定的化石燃料减产目标。科学家们表示，若要限制全球气温上升、防止气候变化失控，未来几年就需要大幅削减碳排放（这些排放主要来自化石燃料的燃烧）。重回污染自俄乌冲突以来，由于俄罗斯对欧洲的天然气供应减少引发了创纪录的天然气价格，更多国家，特别是欧盟国家，转向了更具污染性的燃料，例如石油、煤炭。报告称，去年燃烧煤炭所排放的二氧化碳增长了1.6%；燃烧石油所排放的二氧化碳增加了2.5%。与石油相关的碳排放增量中，约有一半是来自航空旅行的增加。因为航空旅行业正从新冠疫情后慢慢恢复。国际能源署表示，核电产量的下降、以及极端热浪等天气问题也导致了能源相关二氧化碳排放量的增加。不过好在，风能、太阳能等可再生能源的发展，以及各种能效措施的推动，抵消了部分碳排放。报告显示，这些措施去年减少了5.5亿吨二氧化碳排放。责任编辑：赵思远,财经
66,越南造车新势力VinFast在美国交付首批电动汽车,越南电动汽车制造商VinFast当地时间周三向美国加州的客户交付了首批45辆电动汽车，这是该公司首次在越南以外销售。该公司表示，已在其位于加州的9家门店向美国客户交付了首批VF 8城市版全电动SUV。VinFast在一份声明中表示，这标志着该公司正式进入北美市场。在接下来的几天里，该公司将继续在其门店或通过送货上门服务将VF 8城市版交付给客户。责任编辑：于健 SF069,财经
67,造车新势力2月销量整体回暖，问界连续两月销量大幅下滑,近日，造车新势力2月交付成绩陆续出炉。随着春节假期影响逐渐散去，多家品牌市场表现有所回升，迎来同比环比双增长。其中4家品牌月销过万，环比上月增加两家。埃安在上月受涨价等因素影响销量大跌近66%，首次被理想汽车反超。2月广汽埃安触底反弹，以30086辆的月交付量重新登顶榜首，环比增长195%，同比增长更是高达253%。按照规划，今年广汽埃安将冲击50万辆的年销售目标。为此，今年上半年广汽埃安将发布旗下首款纯电紧凑型运动轿跑车埃安Hyper GT。全新一代高性能集成电驱技术、埃安Hyper等多款新车也将在今年陆续发布。随着L9与L8两款车型的发力，理想汽车也在2月成功止住了销量颓势，以16620辆的月销量位居第二，环比增长9.8%，同比增长97.5%。随着理想L7即将于3月初开始交付，理想月交付量有望在下月重回2万，第二季度有望冲击3万月销目标。在上月的财报电话会上，理想汽车创始人李想曾表示，在过去不到一年的时间内，理想汽车连续推出理想L9、理想L8、理想L7三款车型，实现了对30万元至50万元家庭SUV市场的全面覆盖。今年，理想汽车则想进一步取得这一价格区间内全部豪华SUV市场20%的份额。同样重回“万辆俱乐部”的还有蔚来汽车，继上月销量腰斩未能过万后，蔚来汽车2月取得了12157辆的交付成绩，环比增长42.9%，同比增长98.3%。据蔚来汽车3月1日发布的2022财报显示，今年一季度预计交付量将介于3.1万至3.3万辆，同比增长约20.3%至28.1%。目前看来，蔚来在3月仅需维持目前市场表现便可达成一季度销量预期。此外，据蔚来汽车创始人李斌透露，今年蔚来将基于第二代技术平台推出五款全新产品，并增设1000个换电站。时隔两个月后，哪吒汽车月交付量也再次突破万辆。2月哪吒汽车销量为10073辆，环比增长67.4%，同比增长42%，排在榜单第四。从去年12月开始，哪吒汽车销量开始逐步放缓，终于在上月迎来反弹。据悉，今年哪吒汽车还将继续深化海外市场布局，近期将有近百辆哪吒V与哪吒U出海销往约旦。小鹏汽车则以6010辆的2月交付量排在第五，环比增长15%，但同比相较去年2月的6215辆有轻微下滑。销售端难见起色是最近数月以来困扰小鹏汽车的重要问题，对此小鹏表示，将在今年进一步开拓国际市场。目前，小鹏汽车位于丹麦与荷兰的第二家门店均相继开业，位于挪威的欧洲第一家服务中心也已开业并投入使用。此外，小鹏还将从今年3月起在深圳、上海等多座城市的多款车型上落地智能导航辅助驾驶功能。极氪2月新车交付量为5455辆，同比环比分别增长87.1%与75.1%。今年1月，极氪进行了长达21天的停产升级，于2月1日才正式复工，1月销量因此受到严重打击。但2月销量相较去年12月的销量高峰仍有1倍多的差距，停产影响在2月大概率依旧未能散去。长安深蓝2月交付量为4103 辆，环比下降33%。从去年8月正式开启交付后，长安深蓝累计交付量已达37328辆。此外，该品牌第二款车型S7 也即将于3月正式发布，预计将于年中开启上市交付。同样惨遭销量下滑的还有AITO问界，2月AITO问界交付量仅有3505辆，连续两月销量环比下滑。作为紧跟小鹏响应特斯拉降价的新势力品牌，降价对其销量并未产生实质性促进，反而受到了特斯拉降价的冲击。本月零跑汽车依旧稳坐新势力月交付量下游水平，零跑汽车2月交付3198辆，仍不及去年12月8493辆的水平。从去年第四季度开始，零跑汽车就已连续3月销量未能破万，今年1月更是暴跌至一千多辆。为了扭转颓势，在3月1日的新品发布会上，零跑一口气拿出了4款定价区间位于15至20万元的新车。面对新能源市场日益严峻的竞争形势，零跑能否靠新车逆风翻盘仍是未知数。岚图汽车销量仍旧低迷，2月岚图汽车共交付新车1107辆，环比下降28%，目前岚图汽车旗下有SUV岚图FREE、MPV岚图梦想家以及轿车岚图追光三款车型在售，但去年新车交付量仅有1.9万辆。乘联会分析称，随着2月多家品牌陆续调整销售价格，加大终端促销力度并叠加多地刺激汽车消费政策出台，在一定程度上对汽车终端销售起到了促进作用。总体来看，随着春节假期结束，绝大多数新势力品牌销量都处于回暖状态，新势力交付量总体出现明显反弹处于市场预期之中。乘联会还表示，随着消费者信心持续稳定恢复，线下展厅客流热度在节后持续升温，汽车零售预计将在3月平稳步入正轨。但新能源汽车补贴政策的退出还会对市场造成持续影响，对于政策的进一步期待也会造成消费者的观望气氛，何时散去任需要时间。（注：文中排名仅涉及截止发稿公布当月销量的汽车公司。）责任编辑：王永生,财经
68,人社部：人口负增长不影响劳动力供给，就业压力依然存在,来源：华夏时报尽管2022年，就业环境受到经济增速放缓、疫情多发散发及外部环境复杂多变等多重因素冲击，但就业形势整体稳定，全国城镇新增就业1206万人，重点群体就业基本稳定，脱贫人口务工规模达到了3278万人，高于上年。3月2日，人力资源和社会保障部部长王晓萍在“权威部门话开局”系列主题新闻发布会上表示，今年的就业形势，随着经济运行整体好转，就业形势将持续回暖，保持总体稳定。目前，党中央高度重视就业工作，党的二十大对就业工作作出了一系列重要部署，为实现高质量充分就业提供了政策导向。我国经济韧性强、潜力大、活力足，长期向好的基本面没有变，为就业长期稳定创造了良好的条件。与此同时，创新创业也将提供强大的动能，新的就业增长点也不断地涌现。稳就业、保就业政策红利持续释放，减负稳岗扩就业政策调整优化，技能培训、就业服务活动有序开展，为稳定和扩大就业提供了有力支撑。这些都是我们做好稳就业工作的信心和底气。而从今年前两个月的情况来看，就业市场平稳有序，好于预期。和往年相比，主要有三个特点：一是劳动者外出早。大年初一开始，农民工就已经陆续外出，期盼早返岗、早复工；二是企业招工早。很多企业节前就提早启动劳务洽谈，节后立即组织定向输送，期盼早开工、早生产；三是招聘活动火热。各地招聘现场人头攒动、熙熙攘攘，进场求职人数大幅增加。截至2月底，已累计举办各类招聘服务活动4.6万场，发布岗位3200万个。今年的就业有了良好开局。但王晓萍也指出，就业总量压力依然存在。2023年，高校毕业生将达到1158万人，招工难、就业难并存的结构性矛盾依然突出，普工难招、技术工人短缺。老百姓在求职就业中还面临着急难愁盼问题，希望有更充分的就业机会，更合理的劳动报酬，更可靠的社会保障，对于内地人口60年来首次出现负增长是否会影响国家的经济增长动力的顾虑，人力资源和社会保障部副部长俞家栋表示，从就业的角度看，实际上就是对劳动力供给影响的问题。根据国家统计局的数据，我国16—59岁的劳动年龄人口在达到峰值9.2亿之后开始下降，去年年末是8.76亿人。俞家栋表示，这种劳动力供给量的减少还是在供给高位上的放缓，我们国家仍然是人口和劳动力最多的发展中国家。从结构上看，劳动年龄人口的减少，主要还是大龄劳动力退出劳动力市场、数量下降较快，而青年劳动力数量还是稳中有增。据测算，今年需要在城镇就业的新成长劳动力1662万人，规模是创近年新高。“下一步，我们将会坚持实施就业优先政策，强化经济发展就业导向，扩大就业容量，缓解就业结构性矛盾，努力提升就业质量，推动实现高质量充分就业，助力经济高质量发展这些都是我们努力的方向。”俞家栋表示。责任编辑：刘万里 SF014,财经
69,商务部：积极培育数字领域合作新业态、新模式，深入发展“丝路电商”,据中国网，3月2日，国新办就“坚定信心，奋发有为，推动商务高质量发展迈出新步伐”举行发布会。商务部部长助理陈春江表示，将对接共建国家发展需要，积极商签绿色发展、数字经济、蓝色经济等领域的双边合作协议。推动绿色基建、绿色能源、绿色产业、绿色贸易等全方位的合作，进一步擦亮共建“一带一路”的绿色底色。积极培育数字领域合作新业态、新模式，深入发展“丝路电商”，创建“丝路电商”合作先行区。责任编辑：刘万里 SF014,财经
70,中金：予美的置业跑赢行业评级 目标价升至12.05港元,中金发布研究报告称，予美的置业（03990）“跑赢行业”评级，基于毛利率调整，下调2022年核心净利润预测31%至20.7亿元，2023年盈测不变，引入2024年核心净利润预测30.1亿元。考虑到行业供需两端政策持续发力、主要布局城市基本面有企稳复苏迹象，目标价上调21%至12.05港元，对应17%上行空间。该行预测公司2022年核心净利润同比下降47%，基本符合市场预期。报告中称，公司2022年在投资端较审慎、仅在上海获取一块土地（权益地价约6亿元），主要重心在于存量土储的提质优化，即推进已有合作项目的选择性收购和退出来盘活项目资金的同时提升资源质量、控制合作方风险。截至1H22末，公司土储换仓基本完成，整体权益比较2021年底提升2个百分点至69%。该行估计公司2022年底未售货值约3000亿元、对当年销售覆盖倍数约4倍。考虑到公司当前土储盘面较为扎实、财务状况亦稳扎稳打，该行预计公司2023年会逐步开始关注土地市场机会。责任编辑：李双双,财经
71,美银证券：重申ASMPT买入评级 目标价上调至88港元,美银证券发布研究报告称，重申ASMPT（00522）“买入”评级，预计2023/24年的每股派息分别为3.2/3.5元，目标价由75港元上调至88港元。集团第四季销售额为5.53亿美元（同比-30%），超过指引的4.55-5.25亿美元，高于该行和市场预期；季内毛利率及经营利润率也胜于预期。该行认为，集团目前有5个催化剂，包括2022年第四季业绩表现具韧性、中国及汽车行业增长机会、潜在的半导体好转周期、产品组合改善和成本控制及盈利上半年或会触底，并在2024-25年取得增长。责任编辑：李双双,财经
72,美银证券：重申蔚来-SW买入评级 目标价93港元,美银证券发布研究报告称，重申蔚来-SW（09866）“买入”评级，将今明两年销量预测分别下调12%/8%，相信2023-24年净亏损仍将扩大，目标价由109港元降至93港元。报告中称，公司去年第四季销售额同比增长62%，整车毛利率为6.8%，较去年同期下降14.1个百分点，主要是来自于现有ES8、ES6及EC6车型相关的存货拨备、生产设施加速折旧与购买承诺损失的影响。期内净亏损达58亿元人民币，高于该行预期的净亏损31亿元人民币。该行引述管理层透露，预计今年将达到月度销量将超出3万辆，高利润产品或会自第二度起交付，以及碳酸锂价格较可能回落至正常水平，令今年第四季毛利率可望恢复到18%至20%。公司又估计今年首季可交付3.1万至3.3万辆车，即同比增长20%至28%，但交付量及毛利率都将面临压力。责任编辑：李双双,财经
73,大摩：予理想汽车-W增持评级 目标价91港元,大摩发布研究报告称，予理想汽车-W（02015）“增持”评级，目标价91港元。公司预计今年第2季度末前达到每月2.5-3万辆交付量。而去年第4季度毛利率为20%，略低于普遍预期，市场将关注未来毛利率趋势。该行指出，理想汽车2月份的汽车交付量为16620辆，环比增长9.8%，同比增长97.5%。L9和L8之间的比例相当，而L1和L7约占2月交付量的10%。为实现2023年1季度5.2-5.5万辆的指引，公司需要在3月交付2.02-2.32万辆，以L7的销量看，相当有望实现。截至2月，理想汽车在全国拥有298家门店，2023年目标为400家。责任编辑：李双双,财经
74,万科拟配售3亿H股，募资39亿港元用于偿债及补充营运资金,大公房产讯 3月2日，万科企业发布公告称，公司于3月2日与配售代理订立协议，向不少于六名承配人（包括专业投资者、机构投资者或其他投资者）配售3亿新H股。此次配售价为每股H股13.05港元，配股净筹资39.03亿港元。根据公告，配股股份分别占万科于公告日期全部现有已发行H股及全部现有已发行股本约15.74%及2.58%；且分别占万科经配发及发行配售股份扩大后的全部已发行H股及全部已发行股本约13.60%及2.51%。万科董事会认为，本次配售将增强集团的财务状况。截至3月1日收盘，万科H股报收13.38港元。相较报收价，此次配售价折让约6.12%。万科表示，配售价乃由公司及配售代理经参考H股最近市价及目前市场情况后公平协商厘定。董事认为，配售价公平合理，且该配售符合公司及股东的整体利益。据了解，万科此次配售所得款项总额预计约为39.15亿港元，配售所得款项净额总额（扣减所有相关成本及费用，包括佣金及律师费用后）预计约为39.03亿港元。其中60%资金将用于偿还本公司的境外债务性融资，剩余40%资金将用于补充公司营运资金。同时，万科承诺本次募集资金将不会用于境内新增住宅开发项目。根据公告，随交割日完成配售后，深圳市地铁集团有限公司将持有万科全部已发行股本总额约27.18%；承配人占万科已发行股本总额的2.51%；其他H股公众股东持股15.98%；其他A股公众股东持股54.33%。事实上，这已经是万科第二次实施股权再融资计划。自去年年底“第三支箭”射出以来，房地产企业A股、H股再融资重启，以万科、保利发展为代表的的民营、国资房企均提出定增预案。此前2月12日，万科A宣布了房企股权再融资重启后规模最大的A股定增方案，拟向不超过35名特定对象非公开发行股票，发行数量将不超过11亿股，募集资金总额不超过150亿元，扣除发行费用后将全部用于公司旗下11个房地产开发项目和补充流动资金。在万科去年12月举办的2022年第一次临时股东大会上，万科总裁祝九胜称，我们做股权融资是要优化资产结构，同时还要降低融资成本。一个公司要发展下去，既需股权资金，也需要债权资金，两者要形成合适比例才能形成比较好的资债结构。万科董事会主席郁亮则表示，政策面向好的力度、广度全面超出预期。这几个月下来，微光正在变成曙光。据中指研究院统计，2023年1-2月，TOP100房企销总额为9841.1亿元，同比下降4.8%，较去年同期降幅大幅收窄29.2个百分点。在价格方面，2月百城新建住宅平均价格为16174元/平方米，环比持平，止住“7连跌”态势。中银国际指出，政策有望持续促进行业平稳发展，部分企业资产负债结构有望改善。目前房地产销售仍处于逐步复苏阶段，二手房、新房依次复苏，准一线城市内优质住房的需求率先复苏，二三线城市优质住房需求呈现回暖趋势，优质住房需求的复苏有望在后续带动刚性住房需求。不过中信证券认为，融资渠道分化带来拿地分化，进而造成货值和销售分化，这种态势仍将持续。土地市场仍未明显好转，一线之外的区域土地成交清淡。决定拿地热情的并非只有销售，更有企业融资通畅与否。信用复苏需要时间，且即便复苏，预期也难回归2021年之前态势。其预计，很多企业未来仍不得不克制拿地，积极缩表。中信证券表示，未来房地产市场最关键的事件，除了销售的复苏，更是竞争格局的变化。一部分企业凭借便利的融资条件，有望维持更好的销售表现和盈利能力。责任编辑：张海营,财经
75,美国众议院委员会推动赋予总统拜登封禁TikTok的权力，中方：坚决反对！,【环球时报-环球网报道 记者白云怡】在3月2日举行的外交部例行记者会上，有记者提问，美国众议院外交事务委员会1日推动法案，赋予美国总统拜登封禁TikTok的权力。发言人对此有何回应？对此，中国外交部发言人毛宁表示，美方应当切实尊重市场经济和公平竞争原则，停止无理打压有关企业。毛宁指出，中方坚决反对美国一再泛化国家安全概念，滥用国家力量，无理打压别国企业。美方应当切实尊重市场经济和公平竞争原则，停止无理打压有关企业，为各国企业在美国的投资经营提供开放公平和非歧视的环境。责任编辑：刘万里 SF014,财经
76,频繁被cue到的AI——美股财报季当之无愧的主角,智能手机芯片巨头高通(QCOM.US)CEO近日接受采访时表示，ChatGPT的爆炸性普及将是科技公司在智能手机上展示人工智能功能的一个重要机遇。“这是我们一直在等待的重要里程碑，让高通成为一家主打人工智能技术的公司，”高通CEO阿蒙(Cristiano Amon)在巴塞罗那举行的世界移动通信大会接受采访时表示。由人工智能技术前沿公司OpenAI研发的人工智能(AI)聊天机器人ChatGPT近期席卷全球互联网，从创作莎士比亚风格的诗歌到创建个人的股票投资组合，AI技术的未来潜力引发了人们的热议。围绕这一概念，甚至有一只ChatGPT主导的交易所交易基金(ETF)正在筹划发行。据了解，高通近期发布了一款在安卓系统手机上用于生成人工智能图像的预览文本视频，并在大会上进行了演示。“你想要生成任何你想要与某人分享的图像，尤其是你想要实时完成它。”“要实现这一点，你不能在数据中心运行所有东西，你必须把人工智能带到设备上。”阿蒙表示。高通CEO阿蒙表示，公司在AI领域具备强大的技术基础，大型的语言模型将完全在智能手机中生成，这意味着它们将能够在不连接有线互联网的情况下工作。他声称:“在智能手机中创造如此强大的处理能力，并在不影响电池寿命的情况下运行，这是只有高通等科技公司才能做到的事情。”华尔街投资机构伯恩斯坦(Bernstein)的分析师们在本周的一份报告中表示，人工智能查询的强大功能可能为芯片制造商带来每年数十亿美元的市场规模。美国银行的分析师近日发布研报称，随着生成式AI发展，到2027年，其有望为整个AI芯片市场带来每年大约200亿美元规模的产值增量。Q4美股财报季的“绝对C位”：AI(人工智能)自从 OpenAI 的 ChatGPT 在11 月点亮全球互联网以来，不仅是高通等芯片公司，涵盖各行各业的各大公司基本上都在讨论人工智能技术。就目前的美股财报季而言：在与投资者的电话会议中提及AI和相关术语的次数已经比一年前增加大约77%。这也不足为其。渴望人工智能的投资者推动AI芯片领军者英伟达(NVDA.US)一跃成为今年大盘股中表现最好的股票，该公司为复杂的人工智能计算任务制造所需的最底层技术——GPU芯片。名称中带有AI的一些相对默默无闻的公司也迅速崛起，比如BigBear. ai Holdings(BBAI.US)年内涨幅超过280%，而 C3.ai(AI.US) 和 BuzzFeed(BZFD.US)涨幅均超过一倍。Guardforce AI(gfai.us)股价上涨约50%。“人工智能”已成为最新的科技热词当前有很多公司都在使用AI这个词，有些只是在利用炒作，有些公司雄心勃勃地谈论他们如何看待人工智能，如何借用AI技术改变他们的业务。还有一些公司一直在积极投资、开发和使用AI技术，并聚焦于一些真实且实用的场合。在一些科技企业看来，AI能够改变我们目前身处世界的一切事务，涵盖范围从公司管理零件库存的方式到他们招聘求职者的方式。美国企业正在谈论人工智能——尤其是技术和通信行业正推动企业围绕人工智能展开业务讨论AJ Bell 投资总监 Russ Mould 表示：“无法量化AI的影响，同样有可能的是，一波热情会带动拥有人工智能专业知识或接触人工智能的股票，无论它多么微弱，它们之后的估值可能越来越高。”“投资者所能做的就是遵守投资纪律，专注于竞争地位、管理和估值处于有利位置的公司，同时确保自己真正了解公司业务，然后再将任何资本置于风险之中。”ChatGPT火爆全球，AI浪潮席卷各行各业AI聊天机器人ChatGPT近期席卷全球互联网，各行各业竞相布局AI技术，正如英伟达CEO黄仁勋所言：“生成式AI的多功能性和高效能引发了全球各行业的企业开发和部署AI战略的紧迫。”以下是各公司和行业如何使用 AI 的介绍——主要基于第四季度的美股财报电话会议和CEO等高层评论，以及公司最近几周发布的一些重要公告：广告行业谷歌首席商务官 Philipp Schindler 在公司2月2日的第四季度财报电话会议上表示，Alphabet Inc(GOOGL.US)旗下的谷歌正在使用大型语言模型来增强其搜索引擎，特别是通过帮助预测用户查询的意图，也用于增加消费者与广告的互动。“在过去的十年里，人工智能一直是我们广告业务的基础，”他表示。在 Meta Platforms(META.US)的财报电话会议上，首席执行官马克扎克伯格表示，人工智能是“我们发现引擎和广告业务的基础”。他表示，该公司正在加大对人工智能领域的投资力度，以开发隐私工具，并帮助广告商提供更多“相关且引人入胜”的广告。其中一些努力已经取得回报，转化率或广告商期望的广告结果与上一年相比在上一季度增长大约20%。此外，Meta还将AI用于其内容算法。搜索引擎微软(MSFT.US)首席执行官纳德拉表示， 搜索领域正在发生“翻天覆地的变化”。他表示，该公司的人工智能模型 Prometheus将使其能够在结果的相关性方面实现有史以来最大的飞跃。其新的 Bing 搜索引擎增加了聊天功能，可以帮助用户撰写电子邮件和其他内容。谷歌则表示，将把其新研发的ChatGPT竞争对手——Bard 聊天机器人的底层技术整合到自己的引擎中。谷歌首席执行官皮查伊表示，这将产生“将复杂的信息和多种观点提炼成易于理解的形式”的最终结果。翻译视频通讯行业巨头Zoom Video Communications(ZM.US) 首席执行官Eric Yuan承诺“将更多人工智能技术融入我们的产品”，并宣传该公司产品的翻译、视频字幕和销售分析方面的等新功能。医疗器械、研究和测试GE HealthCare Technologies(GE.US)在自己的电话会议中强调，它聘请了亚马逊前机器学习的副总裁兼首席医疗官 Taha Kass-Hout。通用电气公司分拆出的这家医疗技术公司希望Kass-Hout领导其通过提高机器学习能力推动业绩增长，同时增加对数字服务和软件的投资。该公司在与投资者的电话会议中特别提到的一个AI应用程序是它为放射科医生提供的一种算法，以帮助更快地生成更清晰的图像。首席执行官 Peter Arduini 表示，该产品已经减少了全球约550万患者的扫描时间。另一种是心脏超声产品，它使用人工智能来帮助评估患者心肌功能。美敦力(MDT.US)发现其人工智能辅助脊柱手术计划使工作流程“更快、更高效”，首席执行官Geoffrey Martha表示。该公司采用人工智能来帮助医生检测结肠镜检查中的息肉，这将使得其胃肠道业务以“高个位数”级别实现增长。查尔斯河实验室(CRL.US)的首席执行官 James Foster表示，该公司认为人工智能有助于药物发现，可能会表明一种新药是否与旧药一样有效。医学检测中心运营商 Quest Diagnostics(DGX.US)则表示，它已经开始使用高度自动化的微生物学实验室系统，该系统利用AI技术来分析样本。首席执行官 Jim Davis在公司的财报电话会议上谈到该平台试图应对“严重的通货膨胀和工资压力”的方式时提到了该平台。网络安全Palo Alto Networks(PANW.US) 首席执行官 Nikesh Arora 表示，该公司一直在其安全服务中使用人工智能来防止网络攻击，并且其使用机器学习检测威胁的产品的销售额已达到约 3000 万美元。产品采购、库存和分析家装零售巨头家得宝(HD.US)表示已为员工提供电话，将数十个系统压缩成一个简化的工作流程并改善客户服务，这些设备现在包括“Sidekick”应用程序，这是一款使用机器学习帮助员工确定任务优先级并了解何时库存的应用程序货架上的货品所剩无几。拥有 Coach 和 Kate Spade 等奢侈品牌的 Tapestry (TPR.US)强调了使用 AI 预测客户需求和管理库存的新功能。该分析“有助于确保我们的产品在正确的时间出现在正确的位置，”该公司首席执行官 Joanne Crevoiserat表示。卡特彼勒公司(CAT.US)是世界上最大规模建筑和采矿设备制造商之一，该公司正在“大力投资人工智能”，其首席执行官 Jim Umpleby表示。多年来，该公司一直在对从推土机到挖掘机的所有设备进行数字化处理，以便及早收到问题警报并防止它们发生故障。它的系统使用 AI技术来更好地预测机器何时可能会损坏，并且在某些情况下可能会自动提醒经销商提供新零件。扩大其在该领域的熟练程度的计划将因收购韩国的 Hyperconnect 而得到推动，Hyperconnect 带来了一支在该领域具有专业知识的团队。招聘和人才获取全球知名人力资源咨询公司Robert Half International Inc. 的数据库中有超过 3000 万候选人，其首席财务官Michael Buckley表示，与 2022年相比，今年在AI上的支出将保持稳定增长，强调AI已经改变了公司识别和选择候选人的重要方式，该公司正在研究人工智能如何为其销售服务的专业人员识别潜在客户。客户服务富国银行(WFC.US)首席执行官 Charlie Scharf近期 表示，将开始向客户推出一款名为“Fargo”的基于人工智能的虚拟助手，以个性化和简化人们的银行业务体验。提供域注册服务的 VeriSign Inc(VRSN.US)表示，ChatGPT 可能会增强其 NameStudio 工具，如果消费者尝试注册的名称已经被占用，该工具会建议替代方案，首席执行官 Jim Bidzos 表示。责任编辑：郭明煜,财经
77,泡泡玛特大跌近10%，惟大摩上调目标价至25港元,泡泡玛特大跌近10%，大摩发布研究报告称，维持泡泡玛特(09992)“增持”评级，将去年预测下调，主要是去年底受疫情影响，但将2023-24年盈利预测上调12%至33%，目标价由19港元上调至25港元。报告中称，即使公司线下复苏强劲，但注意到市场对其线上渠道持续下滑感担忧，但该行表示对此不太担心。此外，该行认为当线下销量上升趋头持续一段时间后，其线上销量或会回暖。该行表示，对公司而言，2023年将专注在其盲盒及新业务发展等方面;当其主题乐园今年中旬开幕、视频游戏于今年底公开测试，该行相信，市场将会更加关注其具货币化潜力的热门IP。责任编辑：张海营,财经
78,商务部：将继续合理缩减外资准入负面清单,商务部部长王文涛表示，市场准入水平要提升。重点在投资和服务贸易领域加大压力测试。自贸试验区很重要的一个功能就是要进行压力测试。下一步，还将继续合理缩减外资准入负面清单，加大现代服务业领域的开放力度。服务贸易领域，出台自贸试验区和全国版跨境服务贸易负面清单，在更大范围内实行跨境服务贸易管理新模式。责任编辑：刘万里 SF014,财经
79,全国人大代表、隆基绿能董事长钟宝申：建议充分考虑光伏建筑一体化发展潜力,新京报贝壳财经讯（记者朱玥怡）2023年全国两会召开在即。3月2日，全国人大代表、隆基绿能科技股份有限公司董事长钟宝申向贝壳财经记者表示，建议促进城乡绿色建筑高质量发展。据钟宝申介绍，根据住建部统计，2020年底，全国累计建成绿色建筑面积66亿平方米，在全国城乡建筑总面积中占比仅为个位数。全国城镇新建绿色建筑占当年新建建筑面积比例达77%，但农村新建绿色建筑占当年新建建筑面积比例还较低。“‘十四五’是乡村振兴、传统农房更新换代为现代建筑的关键时期，也是绿色建筑在农村普及的窗口期。”钟宝申告诉贝壳财经记者，国家计划“十四五”全国新增建筑光伏0.5亿千瓦以上，根据屋顶分布式和光伏建筑一体化技术发展和成本降低情况，结合可安装空间潜力考虑，可大幅度超额完成规划目标。就推动城乡绿色建筑高质量发展，钟宝申建议制定乡村绿色建筑发展规划和实施方案，助力城乡协同发展；同时充分考虑光伏建筑一体化发展潜力，加快部署进程，使其为城乡建筑提供更多的绿色一次能源。此外，钟宝申还提到，为了在北方地区清洁采暖方面取得新突破，需要加大力度推广使用地源热泵技术。因地制宜发展地表水源热泵、浅层土壤源热泵、空气源热泵等技术。他建议在推广使用地源热泵方面开展专项工作，为绿色建筑清洁采暖打开突破口。校对 李铭责任编辑：刘万里 SF014,财经
80,商务部：将积极出台新政策措施 支持新能源汽车的消费,商务部部长王文涛表示，今年将在落实好政策的同时，积极出台新政策措施，比如指导地方开展新能源汽车下乡活动，优化充电等使用环境，支持新能源汽车的消费。当然，比城市新能源汽车消费更复杂的，比如充电桩等配套设施建设如何完善，我们将会同有关部门做好规划，加大力度，稳步推进。我们还将扩大二手车的流通，推进绿色智能家电下乡和以旧换新，促进家电家居消费。同时，我们将支持消费新业态新模式健康发展，激发消费活力。责任编辑：刘万里 SF014,财经
81,全国政协委员、吉利控股集团董事长李书福：建议将皮卡划入乘用车范畴,来源：中国新闻网全国政协委员、吉利控股集团董事长李书福建议，及时修订皮卡的监管政策，放宽消费者使用条件。对皮卡类别重新进行划分，划入乘用车范畴。李书福提到，皮卡既有轿车般的驾乘舒适性，还有适度的载货能力，又兼具较强的动力性、通过性和牵引能力，功能丰富、特点突出。现有政策与技术发展及需求不匹配，需及时修订，放宽使用条件，拉动内需。为此，李书福提出建议，皮卡年检政策对齐乘用车，即10年内年检2次（第6年、第10年），10年后每年年检1次。取消15年或60万公里强制报废政策，报废政策与乘用车对齐。新能源皮卡优先解禁路权，即城市中与乘用车同路权，不限行；不受限牌政策影响；高速道路最高车速解禁至120公里/小时。重大节假日与乘用车待遇趋同，免收高速通行费。“同时，对皮卡类别重新进行划分，划入乘用车范畴。《多用途货车通用技术条件》的发布从管理、用车、政策三个层面清晰界定皮卡的边界，整体看该标准已经将皮卡与乘用车看齐。”此外，李书福还建议，将新能源皮卡纳入“双积分”范畴，并轨管理，积极鼓励企业升级转型。“双积分”战略在乘用车领域实现了碳中和与产业技术升级的两个目标，扩大“双积分”的适用范围有助于进一步巩固战略成果。将符合“双积分”标准的新能源皮卡纳入管理范畴，与乘用车并轨管理，鼓励产品技术升级，加速升级转型。责任编辑：刘万里 SF014,财经
