,col1,col2,col3
94,拟150亿投资浦东中环，陆家嘴集团债务承压，开年募资百亿补血,炒股就看金麒麟分析师研报，权威，专业，及时，全面，助您挖掘潜力主题机会！来源： 时代财经A股涉房企业再融资放开后，陆家嘴发起首单资产重组计划。“左手倒右手”之后，陆家嘴集团将获得了宝贵的流动性。上海浦东现新一轮开发浪潮，幕后开发主体引发关注。近期，陆家嘴（600663.SH）公告，与母公司陆家嘴集团，以及母公司的控股子公司前滩投资一同出资设立一家名为上海耀筠置业有限公司的企业。该公司的注册资本达到150亿元，拟定的经营范围包括房地产开发经营以及建设工程施工。陆家嘴在公告中称，此次投资意在整合资源，“深度参与上海市浦东新区金色中环发展。”陆家嘴集团由浦东新区国资委全资持有，是浦东新区重点开发区域的开发建设及运营主体。陆家嘴金融区即是其“战果”之一。伴随着“金色中环”规划的提出，其下一步的开发重点为：前滩国际商务区、御桥科创园和张江科学城核心区。伴随着大手笔投资不断，陆家嘴集团的债务压力不小。DM查债通显示，截至2022年三季度，陆家嘴集团一年内到期的非流动负债为105.88亿元，短期借款为306.92亿元，而其现金及现金等价物仅有87.15亿元，短期内存在资金缺口。去年底“第三支箭”发布，打开A股上市房企股权融资的通道。陆家嘴抓住政策利好，拟通过发行股份及定增募资两种方式，购买母公司陆家嘴集团的资产。据市场人士测算，陆家嘴集团或将由此获得约90亿元的资金。浦东“大地主”在“金色中环”的规划中，陆家嘴集团合计参与三个项目，总建筑面积为762万平方米。 “十四五”期间，其计划实现竣工投用的项目总数达48个，总建筑面积588万平方米，完成投资总额533亿元。同期，陆家嘴集团还计划抓紧完成世纪大道周边剩余项目的开发，并在荣成昌邑区域增添新空间，为陆家嘴金融城再添40万平方米新载体。此外，其在临港也有投资计划，包括50万平方米的城市综合体以及33万平方米的“冰雪之星”游乐综合体。近水楼台，陆家嘴集团承接了浦东一大批重点工程和项目，因而也获得了陆家嘴和前滩CBD珍贵的宅地，沉淀了区位优越的商办资产。2018至2021年，上市公司陆家嘴的合同销售面积分别为21.47万平方米、12.25万平方米、10.19万平方米和 7.86 万平方米，合同销售金额分别为103.72亿元、56.58亿元和67.11亿元和49.23 亿元。其地产业务虽然规模小，但由于拿地价格低等因素，盈利能力较强。2018年至2021年，公司的销售毛利率为53.97%、59.39%、70.65%、70.22%，其中房地产销售毛利率一路上升，为49.56%、 64.22%、79.45%、81.53%，实现归属于上市公司的净利润33.5亿元、36.8亿元、40.1亿元以及 44.1亿元。而据业绩预告，陆家嘴预计2022年归属于上市公司股东的净利润为9.58亿元到13.06亿元，同比减少9.71%至77.78%。利润下滑受行业下行压力和新冠疫情的影响，公司房产销售收入减少，房地产开发业务结转毛利率下降。后续，随着一系列投资计划的推进，陆家嘴有望补充土储，地产开发业务有望回弹。物业方面，陆家嘴持有的主要在营物业面积从2005 年的约15万平方米，增至 2022年上半年的289 万平方米，这些物业主要位于上海陆家嘴金融贸易区、前滩国际商务区以及天津红桥区。“浦东新区CBD拥有最多写字楼的开发商之一。”这是资本市场贴给陆家嘴的标签。密集融资补血陆家嘴集团在建及及拟建房地产开发项目规模大，且投资期较为集中，其经营性净现金流无法覆盖投资支出，缺口较大，需外部融资补足。新世纪评级对陆家嘴集团发布的跟踪评级报告显示，该公司的刚性债务由2019年的624.4亿元增长至2022年3月末的1062.2亿元。该机构称：“陆家嘴集团刚性债务规模随房地产开发及金融业务扩张而较快增长，未来项目开发仍需投入大量资金，债务规模预计进一步增长，偿债压力有所加大。”上市公司的债务担子也不轻。2018年至2022年中期，陆家嘴的有息负债由295.78 亿元增长至571.18亿元。“第三支箭”（股权融资工具）发布后，陆家嘴发起首单资产并购重组计划。去年12 月 15 日，陆家嘴公告，拟以发行股份方式购买陆家嘴集团持有的昌邑公司 100% 股权、东袤公司 30% 股权，拟以支付现金方式购买前滩投资持有的耀龙公司 60% 股权、企荣公司 100% 股权。同时，陆家嘴拟向不超过 35 名符合条件的特定投资者，以非公开发行股份的方式募集配套资金。募集资金主要用于支付此次交易中的现金对价。这四家公司的主要资产是位于陆家嘴金融贸易区的荣成昌邑项目和洋泾西区E08-4、E10-2、E12-1地块项目，以及前滩商务区的21-02、21-03地块和16-02地块项目等。“左手倒右手”之后，陆家嘴集团一方面可将优质资产装入上市公司体内，另一方面也获得了宝贵的流动性。据陆家嘴1月9日公告的重组预案，此次定增拟发行的股份数量不超过总股本的 30%，发行价格不低于发行日前20个交易日股票交易均价的80%。有市场人士测算，陆家嘴当前总股本40.3亿股，其30%即为12.09亿股，粗略估算发行价格为8.79元/股，共募资106.3亿。结合公告来看，募得资金中不超过10%将用于补充公司流动性，剩下的90%，也就是约95.6亿元，将用于向陆家嘴集团购买资产。此外陆家嘴集团及上市公司发债动作频频。陆家嘴集团50亿元小公募债券于去年获上交所受理，今年2月6日，其完成发行首期15亿元公司债，利率为3.50%。责任编辑：何松琳,股市
95,特海国际涨超4% 机构预计其下半年业绩显著超预期,特海国际（09658）午后上涨4.11%，报18.26港元，成交额2350.38万港元。天风证券表示，此前已明确上半年业绩略超预期，目前看，预计下半年业绩显著超预期，简言之，22H2在开店克制下降费提效卓有成效、且翻台或有环比改善，因此净利率回升明显、提振未来长期发展信心，展望2023年，有望迎接α与β共振的持续性机会。建议关注今年翻台率、降本增效效果、及业绩潜在持续超预期兑现的可能，同时关注翻台率改善后可能的重启开店。责任编辑：卢昱君,股市
96,盛极而衰 美国零售商面临“通胀”和“消费者转向”两座大山,零售业是美股本周的焦点，包括塔吉特（TGT.US）、劳氏（LOW.US）、罗斯百货（ROST.US）在内的多家零售公司报告了2022财年第四季度的业绩。根据智通财经的报道，塔吉特、罗斯百货和劳氏的业绩都超过了市场预期，但都给出了较为悲观的业绩指引。罗斯百货预计2024财年的每股收益不及市场预期；柯尔百货预计2023年全年净销售额同比减少2%-4%。塔吉特更是预计营业利润需要3年时间才能恢复至疫情前水平。桑坦德银行经济学家Stephen Stanley表示：“塔吉特等零售商在第四季度的业绩均轻松超出预期，但对 2023 年的前景却十分悲观。” “每个人都为最坏的情况做好了准备，但正如 1 月份的就业、消费者支出等数据所显示的那样，到目前为止，经济表现良好。”强劲的消费难以持续低迷的前景呼应了沃尔玛上周发布的收益报告所传达的信息，尽管在经济前景不明朗的情况下消费者信心低迷，但美国零售商仍在增加销售额。目前的市场共识是，就美国实际 GDP 增长而言，第一季度将稳步增长，而第二季度和第三季度则被视为收缩季度。实际上，1月零售数据发出明确的经济过热信号，美国商务部公布的数据显示，美国1月零售销售环比增长3%，高于市场预期的2%，前值为-1.1%，为2021年3月以来最大增幅。 美联储很难不进行更多的加息为经济降温。美国经济面临的逆风正不断向终端（企业利润、消费者承受力）传导。值得一提的是，尽管1月零售数据意外强劲，但持续性值得观察。摩根大通的研究显示，美国的家庭储蓄率在疫情之前平均每年在7%左右，2021年疫情时期政府发钱后，这一数据突然飙到16%附近，这笔钱形成了超额储蓄，也是在2021年拉动美国消费强反弹的主因。然而，最近几个月美国家庭的储蓄率已经跌到3%，未来要如何支撑消费仍需要打一个问号。受到悲观预期影响，零售板块迎来一波持续下跌。SPDR S&P Retail ETF较2月初的高点已经下跌了12.7%。在上周是标准普尔500指数所有板块中表现最差的，周四单日跌幅更是达1.7%。大型零售商对经济的看法这些零售商的悲观指引凸显了美国购物者发出的喜忧参半的信号。2 月份消费者信心意外下降，原因是价格上涨和对前景的担忧加深超过了稳健的劳动力市场带来的好处。沃尔玛一直能够通过扩大食品杂货业务来保持销售增长，但这些销售的利润低于消费者支出趋于平稳或萎缩的一般商品类别。它正在通过投资提高运营效率，并推动其在线部门的高利润广告业务来弥补这一点。沃尔玛首席财务官John Rainey在最近的财报电话会议上表示，“准确预测宏观经济状况的波动及其对消费者行为的影响具有挑战性。”“因此，我们的指引反映了对宏观环境的谨慎展望。”家得宝预计，在通胀和利率压力进一步挤压之前，高企的房屋净值至少会在一段时间内支撑消费者需求。1月成屋销售连续第12个月下滑，但下滑速度放缓导致一些人乐观地认为，楼市可能已接近底部。家得宝首席执行官Ted Decker在最近的财报电话会议上表示，“我们仍然看到一个健康的客户。我们有很好的工作，就业增长，工资增长，资产负债表仍然强劲，”“我们现在确实看到了一个独特的环境，显然，通货膨胀加剧，利率上升，劳动力市场紧张，股票和房地产市场放缓。因此，考虑到所有这些因素，我们预计家居装修需求将会放缓。”塔吉特首席财务官 Michael Fiddelke 在与投资者和分析师的会议上表示，“最大的变数只是，消费者的路径是什么？”“这是一个不确定的环境，我们希望谨慎规划。”塔吉特目前预计，在未来三年内，其营业利润率将达到并超过大流行前的 6%。事实上，该公司表示，它可能会在 2025 年初结束的财政年度内尽快达到这一水平。这将取决于“经济和消费者需求的复苏速度”。罗斯百货首席执行官Barbara Rentler表示：“在竞争非常激烈的假日季节，由于客户对我们改进的产品种类和更强大的价值产品的积极响应，第四季度的销售额和收益超出了我们的预期。”展望2023年，Rentler表示，“随着宏观经济和地缘政治环境仍然高度不确定，我们认为在规划业务时保持保守谨慎是相对正确的做法。”消费复苏前的两座大山对消费者的良好解读一直是市场关于通胀争论的一个根本问题，因为投资者想知道，去年扣除通胀因素后可支配收入减少了6.4%的家庭是否会继续消费。牛津经济研究院美国经济学家Oren Klachkin表示，虽然支出放缓可能需要一段时间，但就业和薪资增长降温，以及“顽固”通胀最终将压低消费者的支出意愿。伯明翰银行控股公司Regions Financial的首席经济学家Richard Moody表示，“高通胀的累积效应将产生负面影响，劳动收入增长放缓也将打压支出。”“请记住，即使通胀放缓，价格仍在上涨，只是上涨速度变慢了，所以较低的通胀不会释放出大量现金供消费者消费。”这意味着即使通胀回落到美联储的目标区间，消费者也无法快速释放大量现金，进行消费。消费者行为的转变也是今年零售商需要面对的困难。自2020年新冠疫情以来，零售行业销售额不断攀升，但是现在销售增长开始放缓，销售额出现触达高点的迹象。一方面宏观环境影响了消费者的支出，高企的通胀让美国家庭预算吃紧；另一方面消费者的行为也发生了变化，美国人减少了在商品上的支出，更多选择花费在外出就餐、旅行和其他服务上面。随着收入增长势头放缓，有分析指出，零售商们可能会在新的财年开始采取一些“节流”措施，例如减少库存订单、放缓招聘等。此前，美国艾睿铂咨询公司对300名零售业高管做了一项调查，结果显示37%的人预计加薪或晋升会放缓，28%的人预计2023年会削减公司的福利，19%的人预计未来12个月会发生裁员，还有高管表示可能会雇用临时工而不是全职员工。2023年前景黯淡大摩分析师Alex Straton表示，整个（消费）领域的估值基本高于新冠疫情前的水平。“我们担心，在第四季度报告发布之前，这些超大的股价和估值波动可能被证明为时过早，这些报告可能会带来令人失望的2023。”D.A． Davidson Companies的董事总经理Michael Baker认为，大多数零售商在涉及2023年销售前景时都会采取谨慎的态度，“即使是那些看到稳健趋势的公司，我们预计前景也会黯淡，因为管理团队会提到通胀、潜在裁员、信贷增加和储蓄下降的影响。业绩指引不会是推动市场的唯一因素，盈利季度利润率和库存改善仍然很重要。”自2022年年中以来，许多零售商一直在“积极减少库存”，并在2023年的订单上保持谨慎。随着库存更加平衡，利润率将开始改善，在困扰该行业的不确定性中带来一线希望。责任编辑：郭建,股市
97,关于信心，雷军、刘永好、李宁、郭广昌等企业家这么说,炒股就看金麒麟分析师研报，权威，专业，及时，全面，助您挖掘潜力主题机会！责任编辑：刘万里 SF014,股市
98,量化派三度启动IPO 招股书中“承认”暴力催收,来源： 鳌头财经近日，量化派向港交所递表，再度启动IPO进程。这已经是量化派第三次谋求上市，2017年，量化派曾尝试赴美上市但最终失败；去年6月份，量化派转而谋求港交所上市，但6个月聆讯期过后再度以失败告终。天眼查显示，量化派成立于2014年，是一家从事科技推广和应用服务业为主的企业，其官网显示，量化派为“中国数字化解决方案提供商”。然而在实际上，量化派是靠助贷业务起家。所谓助贷业务，便是量化派作为中间服务商对接金融机构和借贷的企业和个人，通过提供定价风险、贷后服务等收取手续费牟利。随着2017年《关于做好P2P网络借贷风险专项整治整改验收工作的通知》等政策条文的下发，以及对信用贷款的监管不断加大，量化派不得不开始转型。转型的结果则是其助贷业务或关或停，毛利缩小、业绩恶化。鳌头财经查询招股书发现，2020年至2022年三年间量化派录得收入分别为1.97亿元、3.51亿元、4.75亿元，同期公司股东应占年内溢利分别为2233.4万元、5400.9万元、-28.1万元，业绩由盈转亏；同期毛利率则分别为76.9%、75.9%及65.8%。不断缩小。尽管如此，量化派在转型之中仍未彻底放弃金融服务业务，也由此滋生了各种问题。鳌头财经查询消费调解平台黑猫投诉【投诉入口】发现，量化派旗下平台羊小咩投诉借金额6936条，其中有大量关于“暴力催收”、“泄露个人隐私”的内容。有用户表示，“羊小咩催收人员暴力催收，电话，短信电话轮流轰炸我。在没有取得我本人同意下直接打电话骚扰我的亲戚朋友同事，泄露我的借款信息，对我的生活造成严重影响，要求停止催收，协商还款。”对于相关暴力催收等问题，量化派在招股书中表示，“我们的业务伙伴或其他第三方机构不当行为可能包括对消费贷款收取异常高额费用、使用不当的催债方式、导致未知风险或损失的未获授权活动、不当使用保密或隐私数据或欺诈等其他违法或不当行为。”实际上，诸如电话、短信轰炸等形式的软暴力催收已经引起相关部门高压打击。去年10月，公安部会同中宣部、中央网信办等八部门部署开展了打击惩治涉网黑恶犯罪专项行动，瞄准“裸聊”敲诈、“套路贷”、舆情敲诈、恶意索赔、软暴力催收、网络水军滋事等犯罪活动的黑恶势力组织。面对6000多条暴力催收相关的投诉信息，量化派“甩锅”第三方的做法显然有些不负责任，其后续的上市进程鳌头财经也将持续关注。责任编辑：何松琳,股市
99,特斯拉计划在墨西哥投资首个超级工厂 以扩大其全球产量,特斯拉(TSLA.US)首席执行官埃隆·马斯克周三表示，这家电动汽车巨头将在墨西哥开设一家超级工厂，以扩大其全球产量。对此，墨西哥周二表示，特斯拉已选择在其北部新莱昂州的蒙特雷市建造价值超过50亿美元的新工厂，年产能可达100万辆，并称其为“世界上最大的电动汽车工厂”。据了解，马斯克没有透露该工厂一年将生产多少辆汽车，以及特斯拉在其中的投资。该公司的其他工厂位于美国、德国和中国。马斯克在德克萨斯州举行的投资者日活动上表示，特斯拉将提高其所有超级工厂的产量。该公司计划将未来几代汽车的组装成本降低一半，并讨论了其在从制造到服务的运营管理方面的创新。马斯克在长达3个多小时的演示结束时表示，位于蒙特雷市附近的这家墨西哥工厂“将补充所有其他工厂的产量”，并称这“可能是当天最重要的公告”。值得一提的是，该项目是拉美第二大经济体近期一系列电动汽车投资中规模最大的一个。如今，随着汽车制造商从化石燃料转型，在特斯拉之前，宝马(BMWYY.US)、通用汽车(GM.US)和福特汽车(F.US)最近都宣布了在墨西哥开始或加大电动汽车生产的计划。墨西哥高级官员表示，特斯拉将在新莱昂州创造多达6000个工作岗位，并考虑在该国中部生产电池，这家电动汽车制造商着眼于进一步投资。其他投资墨西哥总统安德烈斯·曼努埃尔·洛佩斯·奥夫拉多尔周三在马斯克发表演讲之前表示，(马斯克)有兴趣在墨西哥投资更多，并指出两人讨论了政府开发墨西哥南部特万特佩克地峡的计划。洛佩兹·奥夫拉多尔在新闻发布会上称，他已经邀请马斯克参观，并希望他参观北部的索诺拉州，当地政府正在那里建设一个太阳能公园，并推动国有锂生产。他表示：“我告诉他锂已经国有化了，但这并不意味着我们不能达成协议。”特斯拉外交部副部长玛莎·德尔加多(Martha Delgado)称，特斯拉选择新莱昂作为工厂，是因为它靠近总部所在地奥斯汀。她补充称，这家工厂将雇佣5000至6000人，而类似的特斯拉工厂雇佣的员工最多可达1万人。德尔加多表示，该公司还访问了墨西哥中部的伊达尔戈州、克雷塔罗州和普埃布拉州，这些地区可能是电池生产的选择。墨西哥汽车经销商协会执行主席吉列尔莫·罗萨莱斯对这个项目表示欢迎。罗萨莱斯称：“创造就业、巩固和发展供应商;以及它为汽车行业其他参与者在墨西哥投资的决策提供了信心水平，这是一些好处。”责任编辑：郭明煜,股市
100,新加坡大幅提高投资移民门槛，从250万新元增至最少1000万新元,新加坡正在大幅提高全球投资者寻求永久居民身份的门槛，以创造更多的就业机会，并利用涌入的财富来造福当地人。新加坡经济发展局周四在一份声明中说，申请人需要投资至少1000万新元（约合740万美元），成立新的商业实体；投资不少于2500万新元，主要投资新加坡企业的全球商业投资者计划基金。对于那些设立家族办公室的人来说，必须在四个政府指定的投资类别中部署和维持至少5000万新元。相比之下，此前的要求是向一家商业实体、基金或新加坡的单一家族理财室投资250万新元。这些调整将从3月15日起生效。上个月，新加坡还宣布计划提高对高端房产和豪华汽车买家的税收，以应对全球富裕家庭涌入所导致的日益扩大的贫富差距。根据居住和公民规划提供商Henley & Partners的数据，仅2022年，新加坡就吸引了大约2800名高净值人士。该公司估计，新加坡有24.98万居民拥有至少100万美元的净资产，使其成为全球第五大最富有的城市。责任编辑：于健 SF069,股市
101,河南钢铁集团成立， 启动省内钢铁行业重组,记者 | 庄键河南钢铁集团宣告成立，河南省正式启动钢铁行业的区域性整合。3月1日，安阳钢铁集团发布消息称，根据河南省委、省政府部署，河南钢铁集团于当天注册成立，注册资本为200亿元。公告并未披露河南钢铁集团的股东构成。上述公告还透露，河南钢铁集团董事长由安阳钢铁集团董事长薄学斌担任。薄学斌于今年1月履新安阳钢铁集团董事长一职，此前担任河南省南阳市常务副市长。安阳钢铁集团始建于1958年，隶属于河南省国资委，是河南省最大的钢铁集团。2021年，其粗钢产量为950万吨，位列国内第26位。今年1月3日，河南省政府印发《关于大力提振市场信心促进经济稳定向好政策措施的通知》，首次提出将组建省钢铁集团。1月14日举行的河南省两会期间，省长王凯在发布政府工作报告时，将组建河南钢铁集团列为今年该省的重点工作安排之一。据《大河报》报道，1月19日，河南资本运营集团总经理、党委副书记、副董事长秦岭在公司年度工作会议上表示，将以安阳钢铁集团为主体，全力推动组建河南钢铁集团，统筹推进全省钢铁行业战略性重组。河南资本运营集团成立于2022年6月，隶属于河南省国资委，目前为安阳钢铁集团的间接控股股东。“从行业趋势来看，国内中小钢铁企业的发展空间已越来越小，通过兼并重组向大企业进军发展，是目前主要的发展路径。”兰格钢铁研究中心主任王国清向界面新闻记者分析称。此前，河南省曾尝试出让安阳钢铁集团80%股权，通过混改达到行业重组的目的。沙钢集团、方大钢铁都曾有意参与，成为安阳钢铁集团的控股股东。上述重组在2021年启动，但最终未能成功落地。安阳钢铁集团去年6月披露，国有股权转让事宜未能与意向受让方达成一致，混改事宜终止。在安阳钢铁集团2022年初召开的内部会议上，该公司时任董事长李利剑公开表示，通过混改输入增量资金，将为安阳钢铁集团的长远发展提供保障，为公司通过产能整合，达到2000万吨钢铁产能提供资金支撑，达到做大做强安钢、借力发展安钢的目的。他还提及，目前河南省4000万吨钢铁产能规模中，仅安阳钢铁集团完成了装备大型化改造，急需解决散乱发展、无序竞争、低效发展等突出问题。“但产能整合需要投入大量真金白银，仅靠安阳钢铁集团自身力量牵头整合省内钢铁企业具有一定困难。”李利剑称。安阳钢铁集团混改事宜夭折后，河南省开始尝试区域性整合的新路径，酝酿成立河南钢铁集团。王国清认为，这一模式是各省市钢铁行业发展路径探索过程中比较务实的选择，其他省市已有此方面的成功案例，比如由河北省内唐钢、邯钢等企业整合而来的河北钢铁集团，以及去年揭牌组建的湖南钢铁集团。河北钢铁集团和湖南钢铁集团目前均为世界500强企业。她告诉界面新闻记者，钢铁行业区域间整合，更有利于区域市场优化，避免出现恶性竞争的现象。同时通过整合实现产能结构、技术设备、原料采购等方面的优势互补，能促进本省钢铁工业更高质量发展。责任编辑：何松琳,股市
102,集运股午盘走高 东方海外国际涨超7%中远海控上涨4%,集运股午盘走高，东方海外国际（00316）涨7.14%，报138.00港元；中远海控（01919）涨4.00%，报8.84港元；海丰国际（01308）涨2.63%，报17.98港元；中国外运（00598）涨1.66%，报2.45港元。责任编辑：卢昱君,股市
103,证监会：警惕假冒“合格境外投资者”名义开展的不法活动,近日，有机构谎称为经证监会许可的合法机构，非法兜售或推荐金融产品。期间，不法机构向投资者展示我会官网公示的某“合格境外投资者资格”批复截屏，假称为该境外机构员工，名义上开展销售金融产品、代理证券买卖、推荐股票基金期货产品、举办炒股大赛等业务活动，并宣称可获得高额回报，实为博取投资者信任实施不法行为。合格境外投资者（包括合格境外机构投资者QFII和人民币合格境外机构投资者RQFII）是经证监会批准，使用来自境外的资金，以自身名义在境内开展证券期货投资的境外投资者。此类机构仅以自身名义在华投资，不在境内开展任何证券期货经营性活动，且不具备在境内开展证券经纪、基金销售等证券基金期货业务经营资质。根据国家法律法规规定，假借“合格境外投资者”名义，以销售金融产品等形式为噱头，诱导投资者参与投资并侵占投资者资产的行为，涉嫌诈骗。证监会在此提醒广大投资者，警惕并远离不法分子以“合格境外投资者”名义在境内开展的各类经营性活动，以免遭受财产损失。一旦发现，请及时向公安机关报案。责任编辑：冯体炜,股市
104,美联储抗通胀道路阻且长，市场担心需更多加息,汇通财经APP讯——一年前，美联储首次对通胀发起了攻击，决定加息25个基点。在与通胀斗争了一年之后，情况如何？简而言之，情况有所改善，但并不是很多。加息似乎在一定程度上抑制了引发政策收紧的通胀飙升。但认为美联储开始加息为时已晚的观点依然存在。此外，对美联储需要多长时间才能恢复2%的通胀标准，人们的质疑也越来越多。LPL Financial首席全球策略师Quincy Krosby称，美联储还有很长的路要走，也花了很长时间才承认，美国的通胀比最初估计的更具粘性。有迹象表明，备受关注的美国通胀正在朝着正确的方向发展。该指数最近的年度通胀率为6.4%，低于去年夏天的9%左右。美联储更密切关注的PCE指数也一直在下滑，年率跌至5.4%。来源：美国劳工统计局和美国经济分析局但由于通货膨胀率仍远高于美联储的目标，金融市场越来越担心需要进一步加息，甚至超过央行官员的预期。负责制定利率的联邦公开市场委员会（FOMC）最近几个月降低了加息水平，从连续四次加息75个基点，到去年12月加息50个基点，再到今年2月初加息25个基点。市场的另一个重大担忧是，美联储加息将导致美国经济衰退。美联储已将基准隔夜拆借利率提高到4.5%至4.75%之间。期货交易数据显示，市场预计美联储将把利率上调至5.25%至5.5%之间的区间，然后停止加息。但是，TS Lombard首席美国经济学家Steven Blitz表示，温和的衰退可能是最好的情况。他说：“如果我们不出现衰退，到今年年底，我们的基金利率将达到6%。如果我们真的陷入衰退……到最后，我们的基金利率将达到3%。”美国的整体就业市场表现出惊人的弹性，失业率为3.4%，与1953年以来的最低水平持平，此前1月份非农就业人数激增51.7万人。来源：美国劳工统计局经济学家认为，美国今年有望避免经济衰退的一个原因是，空缺职位和现有员工之间的巨大差距。不过，也有麻烦的地方：在房地产陷入长期低迷的同时，制造业在过去三个月一直处于收缩状态。这些情况与一些经济学家所说的“滚动衰退”是一致的，在这种情况下，整个经济不会收缩，但个别部门会收缩。不过，消费者依然强劲，1月份零售额增长3%，原因是消费者将积累的储蓄用于工作，使得餐馆和酒吧人满为患，并提振了网上销售。虽然这对那些希望看到经济增长的人来说是个好消息，但对于美联储来说，这未必令人愉快，因为它故意试图减缓经济增长，以控制通胀。花旗经济学家霍伦霍斯特（Andrew Hollenhorst）认为，美联储可能会在今年年底前将关键通胀指标控制在4%左右，但距离目标仍有很大距离。他补充称，最近这两项指标均强于预期，显示出上行风险。Hollenhorst本周在一份客户报告中写道，经济下滑“应该会让美联储官员专注于充分放缓经济，以减轻通胀压力。但活动数据也不配合。”高盛也相信，美国的通胀率将在下个月下降。但高盛经济学家沃克（Ronnie Walker）写道：“过去一个月的一些消息让短期前景看起来更具挑战性。”沃克指出，二手车等商品的价格一直在迅速上涨。他还估计，“超级核心”通胀——鲍威尔最近谈到的一个不包括食品、能源和住房成本的指标——可能会保持在4%左右。沃克写道，综合来看，这些数据表明，美联储关键利率“对我们预测的风险平衡”正在“向上倾斜”。美元指数日线图北京时间3月2日14：40，美元指数报104.68责任编辑：郭建,股市
105,马斯克难掩担忧：AI让我“压力山大”,马斯克难掩担忧：AI让我“压力山大”文章来源：华尔街见闻常年与监管机构起冲突的马斯克表示，监管部门应该对人工智能（AI）领域进行监管，他在长达三个多小时的投资者日活动接近尾声时叹气道：AI让我感到压力山大。当地时间周三，特斯拉在奥斯汀超级工厂揭开了宏图第三篇章的神秘面纱，并公布了一段有关人形机器人Optimus的视频。视频来源：澎湃新闻从这段视频可以看到，Optimus比去年AI日上展示时相比，外形更加精致，动作更加灵活，还能协同组装自己的“同伴”。特斯拉其他高管介绍称，特斯拉将利用AI技术训练车辆自动驾驶，不过当一位分析师问及AI能否帮助特斯拉制造汽车时，马斯克的态度显然没有那么乐观。马斯克说：我不认为AI会很快帮助我们制造汽车。真到那个时候．．．我们都没有工作的必要了。作为一个“AI威胁论”支持者，马斯克对于AI一直深感担忧。去年12月，马斯克在推特上表示，ChatGPT “好的吓人，我们离危险的强人工智能不远了”。在刚刚结束的投资者日活动上，马斯克再次强调了他对AI的担忧。马斯克表示：我们需要某种类似监管机构之类的机构来监督AI的发展，确保它的运作符合公共利益。这是相当危险的技术，我担心自己可能做了一些事情来加速这一进程。面对AI技术的野蛮生长，监管机构确实正在摩拳擦掌，准备在适当的时间重拳出击。在美国，联邦贸易委员会正在密切关注使用人工智能算法非法收集用户数据的公司，国家标准和技术研究院今年1月公布了《人工智能风险管理框架》，指导企业在开发和部署AI系统时降低安全风险。欧盟将在今年夏天完成人工智能法案（AI Act）的最终版本。不过，比起对AI威胁人类的担忧，马斯克更加担心当下监管对特斯拉自动驾驶的调查。此前有消息称，美国证监会SEC正在对马斯克进行调查，SEC怀疑2016年10月特斯拉用来宣传其自动驾驶技术的视频是制作出来的，并不是特斯拉汽车真的在自动驾驶。另外，美国国家公路交通安全管理局（NHTSA）正在对特斯拉自动驾驶仪进行调查。但马斯克表示，特斯拉在汽车安全自动驾驶方面开发的AI技术显然是有用的。“我不知道。特斯拉在AI领域做得很好。”马斯克停顿了一下，然后叹了口气。“这件事让我压力很大。我不知道该说些什么。”值得一提的是，马斯克最近在AI领域似乎有了新的动作。有消息称，马斯克最近几周接触了人工智能研究人员，打算成立一个新的研究实验室，开发“网红”聊天机器人ChatGPT的替代品。近几周，ChatGPT版必应搜索引擎对用户胡说八道，向用户示爱，突然发脾气，种种劣迹点燃了用户的怒火，也引来了马斯克的冷嘲热讽。责任编辑：李园,股市
